ticker,year,degree_centrality,betweenness_centrality,eigenvector_centrality,composite_score
LUK,2012,0.009708737864077669,0.0,3.2225436180359517e-13,-0.5669253186327549
GS,2012,0.009708737864077669,0.0,2.4627557145384038e-14,-0.5669253186339381
HIG,2012,0.009708737864077669,0.0,2.4466866204819673e-14,-0.5669253186339388
OXY,2012,0.009708737864077669,0.0,2.3130827638970137e-14,-0.5669253186339441
MU,2012,0.009708737864077669,0.0,2.2778322701997214e-14,-0.5669253186339455
BAX,2012,0.009708737864077669,0.0,2.127938202535476e-14,-0.5669253186339515
EMN,2012,0.009708737864077669,0.0,2.1169680351286252e-14,-0.5669253186339519
GOOG,2012,0.009708737864077669,0.0,1.365156802840691e-15,-0.5669253186340306
GOOGL,2012,0.009708737864077669,0.0,1.365156802840691e-15,-0.5669253186340306
HCP,2012,0.009708737864077669,0.0,9.10124837022702e-16,-0.5669253186340325
VTR,2012,0.009708737864077669,0.0,9.10124837022702e-16,-0.5669253186340325
HES,2012,0.009708737864077669,0.0,8.824626321541666e-16,-0.5669253186340325
MRO,2012,0.009708737864077669,0.0,8.824626321541666e-16,-0.5669253186340325
JCI,2012,0.009708737864077669,0.0,8.721133926059157e-16,-0.5669253186340326
MDLZ,2012,0.009708737864077669,0.0,8.721133926059157e-16,-0.5669253186340326
IVZ,2012,0.009708737864077669,0.0,8.41580552927848e-16,-0.5669253186340327
LNC,2012,0.009708737864077669,0.0,8.41580552927848e-16,-0.5669253186340327
AMG,2012,0.009708737864077669,0.0,8.323193035064711e-16,-0.5669253186340327
FLS,2012,0.009708737864077669,0.0,8.323193035064711e-16,-0.5669253186340327
JEC,2012,0.009708737864077669,0.0,7.683730356999765e-16,-0.566925318634033
NDAQ,2012,0.009708737864077669,0.0,7.683730356999765e-16,-0.566925318634033
AMP,2013,0.21428571428571427,0.17273301073006522,0.35763934228323,4.921732861699383
TMK,2013,0.1530612244897959,0.20218809173153796,0.1296493369897052,3.9299140142441544
PFG,2013,0.19387755102040816,0.05365032610982537,0.31062646132242694,2.908771322409008
ECL,2013,0.16326530612244897,0.04523458868083315,0.25146827589652393,2.308124935489178
AMG,2013,0.16326530612244897,0.030717441615821586,0.2902538591440884,2.259870757996358
LNC,2013,0.061224489795918366,0.13864927414264674,0.09123852875376115,2.1468357155976605
PCLN,2013,0.11224489795918366,0.07279612876078266,0.16349405293365313,1.9292385219021109
SBUX,2013,0.13265306122448978,0.03808121186618977,0.23035723427283353,1.8763408252927523
CBS,2013,0.12244897959183673,0.03723963812329055,0.20794723872768114,1.6928130298925153
PAYX,2013,0.14285714285714285,0.01641068798653482,0.20347327748302416,1.5499572594970676
NOC,2013,0.14285714285714285,0.008415737428992215,0.22965178347184853,1.5425379781351307
SNA,2013,0.13265306122448978,0.018093835472333262,0.21598276683810974,1.5404617666312008
MMC,2013,0.13265306122448978,0.005891016200294551,0.24303692912894526,1.4778431215499301
PNR,2013,0.1020408163265306,0.02671996633705028,0.17209987883511071,1.238199325991052
ADS,2013,0.1020408163265306,0.02861350725857353,0.1501506344398137,1.1773453915798586
HBAN,2013,0.030612244897959183,0.09720176730486008,0.009442972315925018,0.9955509513075791
HSIC,2013,0.08163265306122448,0.014727540500736377,0.17209258099649014,0.9055311744447717
MMM,2013,0.09183673469387754,0.0,0.19454157416024168,0.872095882388645
FOXA,2013,0.061224489795918366,0.0629076372817168,0.03473444514619461,0.8659508958226328
SCHW,2013,0.030612244897959183,0.08710288239006943,0.001762408628249563,0.8241831524878549
BWA,2013,0.0510204081632653,0.06080370292446875,0.03717339461695939,0.7636070091341751
PRU,2013,0.04081632653061224,0.07511045655375552,0.0001665232859040635,0.7332987546641562
KR,2013,0.07142857142857142,0.03555649063749211,0.07589872164320263,0.7308773188254115
TMO,2013,0.09183673469387754,0.018093835472333262,0.09275478113328096,0.7197644494066299
LLL,2013,0.08163265306122448,0.0025247212286976647,0.15693330864425598,0.6750911511989743
TJX,2013,0.07142857142857142,0.0195665895224069,0.10988227277536704,0.6429942491379858
DAL,2013,0.07142857142857142,0.007363770250368188,0.1335875578217983,0.5670619943205781
GILD,2013,0.07142857142857142,0.007574163686092993,0.10916057630690047,0.4728854766588748
AIZ,2013,0.07142857142857142,0.005680622764569745,0.08348987543332408,0.344424210572549
BA,2013,0.061224489795918366,0.00042078687144961075,0.12271676638735524,0.3443219832271546
AGN,2013,0.0510204081632653,0.01641068798653482,0.08029236105300556,0.31594831214385405
